Name,County,station,date,cnt_entries,cnt_exits
Rockridge,Alameda,ROCK,2022-04-22,1702,1718
Rockridge,Alameda,ROCK,2022-04-23,1348,1347
Rockridge,Alameda,ROCK,2022-04-24,823,867
Rockridge,Alameda,ROCK,2022-04-25,1580,1652
Rockridge,Alameda,ROCK,2022-04-26,1928,2020
Rockridge,Alameda,ROCK,2022-04-27,2116,2145
Rockridge,Alameda,ROCK,2022-04-28,1987,2053
Rockridge,Alameda,ROCK,2022-04-29,1843,1800
Rockridge,Alameda,ROCK,2022-04-30,1398,1492
Rockridge,Alameda,ROCK,2022-05-01,891,936
Rockridge,Alameda,ROCK,2022-05-02,1492,1558
West Oakland,Alameda,WOAK,2020-01-01,1907,2851
West Oakland,Alameda,WOAK,2020-01-02,5303,4842
West Oakland,Alameda,WOAK,2020-01-03,5739,5132
West Oakland,Alameda,WOAK,2020-01-04,3506,3099
West Oakland,Alameda,WOAK,2020-01-05,2434,2172
West Oakland,Alameda,WOAK,2020-01-06,7263,6502
West Oakland,Alameda,WOAK,2020-01-07,7371,6673
West Oakland,Alameda,WOAK,2020-01-08,7774,7046
West Oakland,Alameda,WOAK,2020-01-09,7936,7068
West Oakland,Alameda,WOAK,2020-01-10,7389,6698
West Oakland,Alameda,WOAK,2020-01-11,3937,3399
West Oakland,Alameda,WOAK,2020-01-12,2730,2473
West Oakland,Alameda,WOAK,2020-01-13,7556,6817
West Oakland,Alameda,WOAK,2020-01-14,8054,7218
West Oakland,Alameda,WOAK,2020-01-15,7934,7275
West Oakland,Alameda,WOAK,2020-01-16,7809,6814
West Oakland,Alameda,WOAK,2020-01-17,7365,6545
West Oakland,Alameda,WOAK,2020-01-18,4185,3718
West Oakland,Alameda,WOAK,2020-01-19,2617,2336
West Oakland,Alameda,WOAK,2020-01-20,3494,3312
West Oakland,Alameda,WOAK,2020-01-22,8087,7351
West Oakland,Alameda,WOAK,2020-01-23,8112,7406
West Oakland,Alameda,WOAK,2020-01-24,7746,6920
West Oakland,Alameda,WOAK,2020-01-25,4166,3732
West Oakland,Alameda,WOAK,2020-01-26,2641,2515
West Oakland,Alameda,WOAK,2020-01-27,7396,6718
West Oakland,Alameda,WOAK,2020-01-28,7810,7036
West Oakland,Alameda,WOAK,2020-01-29,7840,7059
West Oakland,Alameda,WOAK,2020-01-30,8169,7410
West Oakland,Alameda,WOAK,2020-01-31,7842,6956
West Oakland,Alameda,WOAK,2020-02-01,4047,3545
West Oakland,Alameda,WOAK,2020-02-02,2708,2455
West Oakland,Alameda,WOAK,2020-02-03,7355,6733
West Oakland,Alameda,WOAK,2020-02-04,7991,7203
West Oakland,Alameda,WOAK,2020-02-05,7862,7050
West Oakland,Alameda,WOAK,2020-02-06,8119,7293
West Oakland,Alameda,WOAK,2020-02-07,7665,6816
West Oakland,Alameda,WOAK,2020-02-08,4726,4111
West Oakland,Alameda,WOAK,2020-02-09,2657,2504
West Oakland,Alameda,WOAK,2020-02-10,7672,6902
West Oakland,Alameda,WOAK,2020-02-11,8022,7157
West Oakland,Alameda,WOAK,2020-02-12,8059,7238
West Oakland,Alameda,WOAK,2020-02-13,8278,7538
West Oakland,Alameda,WOAK,2020-02-14,7647,6633
West Oakland,Alameda,WOAK,2020-02-15,4014,3595
West Oakland,Alameda,WOAK,2020-02-16,2795,2530
West Oakland,Alameda,WOAK,2020-02-17,3637,3267
West Oakland,Alameda,WOAK,2020-02-18,7497,6769
West Oakland,Alameda,WOAK,2020-02-20,8173,7559
West Oakland,Alameda,WOAK,2020-02-21,7660,6777
West Oakland,Alameda,WOAK,2020-02-22,4158,3701
West Oakland,Alameda,WOAK,2020-02-23,2872,2616
West Oakland,Alameda,WOAK,2020-02-25,8258,7441
West Oakland,Alameda,WOAK,2020-02-26,8051,7204
West Oakland,Alameda,WOAK,2020-02-27,8475,7731
West Oakland,Alameda,WOAK,2020-02-28,7497,6703
West Oakland,Alameda,WOAK,2020-02-29,3939,3479
West Oakland,Alameda,WOAK,2020-03-01,2629,2351
West Oakland,Alameda,WOAK,2020-03-02,7236,6411
West Oakland,Alameda,WOAK,2020-03-03,7734,7060
West Oakland,Alameda,WOAK,2020-03-04,7620,6879
West Oakland,Alameda,WOAK,2020-03-05,7509,6792
West Oakland,Alameda,WOAK,2020-03-06,6698,5931
West Oakland,Alameda,WOAK,2020-03-07,3297,3043
West Oakland,Alameda,WOAK,2020-03-08,2241,2074
West Oakland,Alameda,WOAK,2020-03-09,5789,5361
West Oakland,Alameda,WOAK,2020-03-10,5992,5397
West Oakland,Alameda,WOAK,2020-03-11,5540,5071
West Oakland,Alameda,WOAK,2020-03-12,4825,4397
West Oakland,Alameda,WOAK,2020-03-13,4098,3713
West Oakland,Alameda,WOAK,2020-03-14,1703,1554
West Oakland,Alameda,WOAK,2020-03-15,1130,1018
West Oakland,Alameda,WOAK,2020-03-16,2559,2325
West Oakland,Alameda,WOAK,2020-03-17,1224,1136
West Oakland,Alameda,WOAK,2020-03-18,1117,1052
West Oakland,Alameda,WOAK,2020-03-19,1094,984
West Oakland,Alameda,WOAK,2020-03-20,974,991
West Oakland,Alameda,WOAK,2020-03-21,527,523
West Oakland,Alameda,WOAK,2020-03-22,368,359
West Oakland,Alameda,WOAK,2020-03-23,841,780
West Oakland,Alameda,WOAK,2020-03-24,814,739
West Oakland,Alameda,WOAK,2020-03-25,807,751
West Oakland,Alameda,WOAK,2020-03-26,821,748
West Oakland,Alameda,WOAK,2020-03-27,779,727
West Oakland,Alameda,WOAK,2020-03-28,338,321
West Oakland,Alameda,WOAK,2020-03-29,304,263
West Oakland,Alameda,WOAK,2020-03-30,741,673
West Oakland,Alameda,WOAK,2020-03-31,731,690
West Oakland,Alameda,WOAK,2020-04-01,798,719
West Oakland,Alameda,WOAK,2020-04-02,756,707
West Oakland,Alameda,WOAK,2020-04-03,807,732
West Oakland,Alameda,WOAK,2020-04-04,330,316
West Oakland,Alameda,WOAK,2020-04-05,222,207
West Oakland,Alameda,WOAK,2020-04-06,659,606
West Oakland,Alameda,WOAK,2020-04-07,656,648
West Oakland,Alameda,WOAK,2020-04-08,655,662
West Oakland,Alameda,WOAK,2020-04-09,651,622
West Oakland,Alameda,WOAK,2020-04-10,674,660
West Oakland,Alameda,WOAK,2020-04-11,333,292
West Oakland,Alameda,WOAK,2020-04-12,254,231
West Oakland,Alameda,WOAK,2020-04-13,641,610
West Oakland,Alameda,WOAK,2020-04-14,634,622
West Oakland,Alameda,WOAK,2020-04-15,631,611
West Oakland,Alameda,WOAK,2020-04-16,625,616
West Oakland,Alameda,WOAK,2020-04-17,632,615
West Oakland,Alameda,WOAK,2020-04-18,342,323
West Oakland,Alameda,WOAK,2020-04-19,280,273
West Oakland,Alameda,WOAK,2020-04-20,592,591
West Oakland,Alameda,WOAK,2020-04-21,582,575
West Oakland,Alameda,WOAK,2020-04-22,644,611
West Oakland,Alameda,WOAK,2020-04-23,635,634
West Oakland,Alameda,WOAK,2020-04-24,672,632
West Oakland,Alameda,WOAK,2020-04-25,319,313
West Oakland,Alameda,WOAK,2020-04-26,296,247
West Oakland,Alameda,WOAK,2020-04-27,630,589
West Oakland,Alameda,WOAK,2020-04-29,698,644
West Oakland,Alameda,WOAK,2020-04-30,715,665
West Oakland,Alameda,WOAK,2020-05-01,726,676
West Oakland,Alameda,WOAK,2020-05-02,369,352
West Oakland,Alameda,WOAK,2020-05-03,297,271
West Oakland,Alameda,WOAK,2020-05-04,751,709
West Oakland,Alameda,WOAK,2020-05-05,741,705
West Oakland,Alameda,WOAK,2020-05-06,728,687
West Oakland,Alameda,WOAK,2020-05-07,765,749
West Oakland,Alameda,WOAK,2020-05-08,730,722
West Oakland,Alameda,WOAK,2020-05-09,410,390
West Oakland,Alameda,WOAK,2020-05-10,317,295
West Oakland,Alameda,WOAK,2020-05-11,683,661
West Oakland,Alameda,WOAK,2020-05-12,715,694
West Oakland,Alameda,WOAK,2020-05-13,786,743
West Oakland,Alameda,WOAK,2020-05-14,814,780
West Oakland,Alameda,WOAK,2020-05-15,815,777
West Oakland,Alameda,WOAK,2020-05-16,433,422
West Oakland,Alameda,WOAK,2020-05-17,323,290
West Oakland,Alameda,WOAK,2020-05-18,765,728
West Oakland,Alameda,WOAK,2020-05-19,783,735
West Oakland,Alameda,WOAK,2020-05-20,797,786
West Oakland,Alameda,WOAK,2020-05-21,762,775
West Oakland,Alameda,WOAK,2020-05-22,821,823
West Oakland,Alameda,WOAK,2020-05-23,444,424
West Oakland,Alameda,WOAK,2020-05-24,353,302
West Oakland,Alameda,WOAK,2020-05-25,421,362
West Oakland,Alameda,WOAK,2020-05-26,824,782
West Oakland,Alameda,WOAK,2020-05-27,868,845
West Oakland,Alameda,WOAK,2020-05-28,849,855
West Oakland,Alameda,WOAK,2020-05-29,908,925
West Oakland,Alameda,WOAK,2020-05-30,461,402
West Oakland,Alameda,WOAK,2020-05-31,372,358
West Oakland,Alameda,WOAK,2020-06-01,828,763
West Oakland,Alameda,WOAK,2020-06-02,883,836
West Oakland,Alameda,WOAK,2020-06-03,1076,1058
West Oakland,Alameda,WOAK,2020-06-04,877,891
West Oakland,Alameda,WOAK,2020-06-05,925,910
West Oakland,Alameda,WOAK,2020-06-06,500,452
West Oakland,Alameda,WOAK,2020-06-07,429,385
West Oakland,Alameda,WOAK,2020-06-08,934,895
West Oakland,Alameda,WOAK,2020-06-09,962,949
West Oakland,Alameda,WOAK,2020-06-10,1053,975
West Oakland,Alameda,WOAK,2020-06-11,991,990
West Oakland,Alameda,WOAK,2020-06-12,1032,996
West Oakland,Alameda,WOAK,2020-06-13,520,493
West Oakland,Alameda,WOAK,2020-06-14,503,439
West Oakland,Alameda,WOAK,2020-06-15,1060,991
West Oakland,Alameda,WOAK,2020-06-16,1064,1063
West Oakland,Alameda,WOAK,2020-06-17,1139,1100
West Oakland,Alameda,WOAK,2020-06-18,1136,1091
West Oakland,Alameda,WOAK,2020-06-19,1302,1717
