station_nm,station_cnty,station_abbr,date,cnt_entries,cnt_exits
Pleasant Hill/Contra Costa Centre,Contra Costa,PHIL,2019-11-01,6886,6680
Pleasant Hill/Contra Costa Centre,Contra Costa,PHIL,2019-11-02,1731,1701
Pleasant Hill/Contra Costa Centre,Contra Costa,PHIL,2019-11-03,1229,1372
Pleasant Hill/Contra Costa Centre,Contra Costa,PHIL,2019-11-04,8022,8006
Pleasant Hill/Contra Costa Centre,Contra Costa,PHIL,2019-11-05,8238,8159
Pleasant Hill/Contra Costa Centre,Contra Costa,PHIL,2019-11-06,8152,8040
Pleasant Hill/Contra Costa Centre,Contra Costa,PHIL,2019-11-07,8427,8252
Pleasant Hill/Contra Costa Centre,Contra Costa,PHIL,2019-11-08,6981,6811
Pleasant Hill/Contra Costa Centre,Contra Costa,PHIL,2019-11-09,1847,1809
Pleasant Hill/Contra Costa Centre,Contra Costa,PHIL,2019-11-10,1257,1277
Pleasant Hill/Contra Costa Centre,Contra Costa,PHIL,2019-11-11,5563,5566
Pleasant Hill/Contra Costa Centre,Contra Costa,PHIL,2019-11-12,8360,8234
Pleasant Hill/Contra Costa Centre,Contra Costa,PHIL,2019-11-13,8220,8195
Pleasant Hill/Contra Costa Centre,Contra Costa,PHIL,2019-11-14,8314,8064
Pleasant Hill/Contra Costa Centre,Contra Costa,PHIL,2019-11-15,7084,7023
Pleasant Hill/Contra Costa Centre,Contra Costa,PHIL,2019-11-16,1591,1499
Pleasant Hill/Contra Costa Centre,Contra Costa,PHIL,2019-11-17,1246,1426
Pleasant Hill/Contra Costa Centre,Contra Costa,PHIL,2019-11-18,8171,8107
Pleasant Hill/Contra Costa Centre,Contra Costa,PHIL,2019-11-19,8409,8299
Pleasant Hill/Contra Costa Centre,Contra Costa,PHIL,2019-11-20,8372,8180
Pleasant Hill/Contra Costa Centre,Contra Costa,PHIL,2019-11-21,8410,8141
Pleasant Hill/Contra Costa Centre,Contra Costa,PHIL,2019-11-22,7073,6984
Pleasant Hill/Contra Costa Centre,Contra Costa,PHIL,2019-11-23,1672,1625
Pleasant Hill/Contra Costa Centre,Contra Costa,PHIL,2019-11-24,1173,1263
Pleasant Hill/Contra Costa Centre,Contra Costa,PHIL,2019-11-25,7256,7164
Pleasant Hill/Contra Costa Centre,Contra Costa,PHIL,2019-11-26,6710,6713
Pleasant Hill/Contra Costa Centre,Contra Costa,PHIL,2019-11-27,4766,4963
Pleasant Hill/Contra Costa Centre,Contra Costa,PHIL,2019-11-28,734,1050
Pleasant Hill/Contra Costa Centre,Contra Costa,PHIL,2019-11-29,2291,2023
Pleasant Hill/Contra Costa Centre,Contra Costa,PHIL,2019-11-30,1345,1407
Pleasant Hill/Contra Costa Centre,Contra Costa,PHIL,2019-12-01,973,991
Pleasant Hill/Contra Costa Centre,Contra Costa,PHIL,2019-12-02,7626,7567
Pleasant Hill/Contra Costa Centre,Contra Costa,PHIL,2019-12-03,8031,8082
Pleasant Hill/Contra Costa Centre,Contra Costa,PHIL,2019-12-04,7957,7906
Pleasant Hill/Contra Costa Centre,Contra Costa,PHIL,2019-12-05,8182,7975
Pleasant Hill/Contra Costa Centre,Contra Costa,PHIL,2019-12-06,7009,6743
Pleasant Hill/Contra Costa Centre,Contra Costa,PHIL,2019-12-07,1879,1783
Pleasant Hill/Contra Costa Centre,Contra Costa,PHIL,2019-12-08,1199,1380
Pleasant Hill/Contra Costa Centre,Contra Costa,PHIL,2019-12-09,7869,7873
Pleasant Hill/Contra Costa Centre,Contra Costa,PHIL,2019-12-10,8170,8118
Pleasant Hill/Contra Costa Centre,Contra Costa,PHIL,2019-12-11,8172,8057
Pleasant Hill/Contra Costa Centre,Contra Costa,PHIL,2019-12-12,8395,7921
Pleasant Hill/Contra Costa Centre,Contra Costa,PHIL,2019-12-13,7081,6709
Pleasant Hill/Contra Costa Centre,Contra Costa,PHIL,2019-12-14,1969,1972
Pleasant Hill/Contra Costa Centre,Contra Costa,PHIL,2019-12-15,1580,1734
Pleasant Hill/Contra Costa Centre,Contra Costa,PHIL,2019-12-16,7810,7769
Pleasant Hill/Contra Costa Centre,Contra Costa,PHIL,2019-12-17,8175,7996
Pleasant Hill/Contra Costa Centre,Contra Costa,PHIL,2019-12-18,7955,7653
Pleasant Hill/Contra Costa Centre,Contra Costa,PHIL,2019-12-19,7985,7791
Pleasant Hill/Contra Costa Centre,Contra Costa,PHIL,2019-12-20,6482,6331
Pleasant Hill/Contra Costa Centre,Contra Costa,PHIL,2019-12-21,1848,1787
Pleasant Hill/Contra Costa Centre,Contra Costa,PHIL,2019-12-22,1238,1308
Pleasant Hill/Contra Costa Centre,Contra Costa,PHIL,2019-12-23,4800,4804
Pleasant Hill/Contra Costa Centre,Contra Costa,PHIL,2019-12-24,2236,2391
Pleasant Hill/Contra Costa Centre,Contra Costa,PHIL,2019-12-25,659,674
Pleasant Hill/Contra Costa Centre,Contra Costa,PHIL,2019-12-26,3395,3236
Pleasant Hill/Contra Costa Centre,Contra Costa,PHIL,2019-12-27,3799,3594
Pleasant Hill/Contra Costa Centre,Contra Costa,PHIL,2019-12-28,1708,1648
Pleasant Hill/Contra Costa Centre,Contra Costa,PHIL,2019-12-29,1033,1106
Pleasant Hill/Contra Costa Centre,Contra Costa,PHIL,2019-12-30,4643,4538
Pleasant Hill/Contra Costa Centre,Contra Costa,PHIL,2019-12-31,3888,3268
Pleasant Hill/Contra Costa Centre,Contra Costa,PHIL,2020-01-01,848,1471
Pleasant Hill/Contra Costa Centre,Contra Costa,PHIL,2020-01-02,5374,5339
Pleasant Hill/Contra Costa Centre,Contra Costa,PHIL,2020-01-03,5102,5104
Pleasant Hill/Contra Costa Centre,Contra Costa,PHIL,2020-01-04,1543,1472
Pleasant Hill/Contra Costa Centre,Contra Costa,PHIL,2020-01-05,974,1070
Pleasant Hill/Contra Costa Centre,Contra Costa,PHIL,2020-01-06,7635,7565
Pleasant Hill/Contra Costa Centre,Contra Costa,PHIL,2020-01-07,7918,7888
Pleasant Hill/Contra Costa Centre,Contra Costa,PHIL,2020-01-08,7661,10329
Pleasant Hill/Contra Costa Centre,Contra Costa,PHIL,2020-01-09,7859,7797
Pleasant Hill/Contra Costa Centre,Contra Costa,PHIL,2020-01-10,7039,6870
Pleasant Hill/Contra Costa Centre,Contra Costa,PHIL,2020-01-11,1634,1590
Pleasant Hill/Contra Costa Centre,Contra Costa,PHIL,2020-01-12,1087,1131
Pleasant Hill/Contra Costa Centre,Contra Costa,PHIL,2020-01-13,7925,7947
Pleasant Hill/Contra Costa Centre,Contra Costa,PHIL,2020-01-14,8237,8213
Pleasant Hill/Contra Costa Centre,Contra Costa,PHIL,2020-01-15,7997,7896
Pleasant Hill/Contra Costa Centre,Contra Costa,PHIL,2020-01-16,7762,7484
Pleasant Hill/Contra Costa Centre,Contra Costa,PHIL,2020-01-17,6637,6547
Pleasant Hill/Contra Costa Centre,Contra Costa,PHIL,2020-01-18,1962,1842
Pleasant Hill/Contra Costa Centre,Contra Costa,PHIL,2020-01-19,1110,1237
Pleasant Hill/Contra Costa Centre,Contra Costa,PHIL,2020-01-20,2325,2290
Pleasant Hill/Contra Costa Centre,Contra Costa,PHIL,2020-01-22,8087,7989
Pleasant Hill/Contra Costa Centre,Contra Costa,PHIL,2020-01-23,8065,7921
Pleasant Hill/Contra Costa Centre,Contra Costa,PHIL,2020-01-24,6983,6847
Pleasant Hill/Contra Costa Centre,Contra Costa,PHIL,2020-01-25,1818,1748
Pleasant Hill/Contra Costa Centre,Contra Costa,PHIL,2020-01-26,1105,1209
Pleasant Hill/Contra Costa Centre,Contra Costa,PHIL,2020-01-27,7868,7833
Pleasant Hill/Contra Costa Centre,Contra Costa,PHIL,2020-01-28,8002,7972
Pleasant Hill/Contra Costa Centre,Contra Costa,PHIL,2020-01-29,7996,7797
Pleasant Hill/Contra Costa Centre,Contra Costa,PHIL,2020-01-30,8025,7877
Pleasant Hill/Contra Costa Centre,Contra Costa,PHIL,2020-01-31,6887,6679
Pleasant Hill/Contra Costa Centre,Contra Costa,PHIL,2020-02-01,1715,1685
Pleasant Hill/Contra Costa Centre,Contra Costa,PHIL,2020-02-02,1075,1139
Pleasant Hill/Contra Costa Centre,Contra Costa,PHIL,2020-02-03,7524,7421
Pleasant Hill/Contra Costa Centre,Contra Costa,PHIL,2020-02-04,7967,7937
Pleasant Hill/Contra Costa Centre,Contra Costa,PHIL,2020-02-05,7756,7599
Pleasant Hill/Contra Costa Centre,Contra Costa,PHIL,2020-02-06,7852,7768
Pleasant Hill/Contra Costa Centre,Contra Costa,PHIL,2020-02-07,6934,6678
Pleasant Hill/Contra Costa Centre,Contra Costa,PHIL,2020-02-08,1938,1828
Pleasant Hill/Contra Costa Centre,Contra Costa,PHIL,2020-02-09,1030,1156
Pleasant Hill/Contra Costa Centre,Contra Costa,PHIL,2020-02-10,7575,7536
Pleasant Hill/Contra Costa Centre,Contra Costa,PHIL,2020-02-11,8003,7846
Pleasant Hill/Contra Costa Centre,Contra Costa,PHIL,2020-02-12,7659,7620
Pleasant Hill/Contra Costa Centre,Contra Costa,PHIL,2020-02-13,7841,7666
Pleasant Hill/Contra Costa Centre,Contra Costa,PHIL,2020-02-14,6140,5980
Pleasant Hill/Contra Costa Centre,Contra Costa,PHIL,2020-02-15,1732,1628
Pleasant Hill/Contra Costa Centre,Contra Costa,PHIL,2020-02-16,1180,1303
Pleasant Hill/Contra Costa Centre,Contra Costa,PHIL,2020-02-17,2104,2217
Pleasant Hill/Contra Costa Centre,Contra Costa,PHIL,2020-02-18,8022,7937
Pleasant Hill/Contra Costa Centre,Contra Costa,PHIL,2020-02-20,7858,7713
Pleasant Hill/Contra Costa Centre,Contra Costa,PHIL,2020-02-21,6868,6631
Pleasant Hill/Contra Costa Centre,Contra Costa,PHIL,2020-02-22,1684,1711
Pleasant Hill/Contra Costa Centre,Contra Costa,PHIL,2020-02-23,1234,1262
Pleasant Hill/Contra Costa Centre,Contra Costa,PHIL,2020-02-25,8291,8127
Pleasant Hill/Contra Costa Centre,Contra Costa,PHIL,2020-02-26,7862,7789
Pleasant Hill/Contra Costa Centre,Contra Costa,PHIL,2020-02-27,7954,7646
Pleasant Hill/Contra Costa Centre,Contra Costa,PHIL,2020-02-28,6419,6333
Pleasant Hill/Contra Costa Centre,Contra Costa,PHIL,2020-02-29,1506,1516
Pleasant Hill/Contra Costa Centre,Contra Costa,PHIL,2020-03-01,990,1058
Pleasant Hill/Contra Costa Centre,Contra Costa,PHIL,2020-03-02,7323,7272
Pleasant Hill/Contra Costa Centre,Contra Costa,PHIL,2020-03-03,7468,7377
Pleasant Hill/Contra Costa Centre,Contra Costa,PHIL,2020-03-04,7090,7076
Pleasant Hill/Contra Costa Centre,Contra Costa,PHIL,2020-03-05,7193,6972
Pleasant Hill/Contra Costa Centre,Contra Costa,PHIL,2020-03-06,5765,5604
Pleasant Hill/Contra Costa Centre,Contra Costa,PHIL,2020-03-07,1232,1303
Pleasant Hill/Contra Costa Centre,Contra Costa,PHIL,2020-03-08,800,849
Pleasant Hill/Contra Costa Centre,Contra Costa,PHIL,2020-03-09,5646,5673
Pleasant Hill/Contra Costa Centre,Contra Costa,PHIL,2020-03-10,5557,5475
Pleasant Hill/Contra Costa Centre,Contra Costa,PHIL,2020-03-11,4938,4941
Pleasant Hill/Contra Costa Centre,Contra Costa,PHIL,2020-03-12,4283,4313
Pleasant Hill/Contra Costa Centre,Contra Costa,PHIL,2020-03-13,3093,3110
Pleasant Hill/Contra Costa Centre,Contra Costa,PHIL,2020-03-14,625,612
Pleasant Hill/Contra Costa Centre,Contra Costa,PHIL,2020-03-15,358,402
Pleasant Hill/Contra Costa Centre,Contra Costa,PHIL,2020-03-16,1959,1949
Pleasant Hill/Contra Costa Centre,Contra Costa,PHIL,2020-03-17,758,841
Pleasant Hill/Contra Costa Centre,Contra Costa,PHIL,2020-03-18,653,700
Pleasant Hill/Contra Costa Centre,Contra Costa,PHIL,2020-03-19,624,627
Pleasant Hill/Contra Costa Centre,Contra Costa,PHIL,2020-03-20,512,545
Pleasant Hill/Contra Costa Centre,Contra Costa,PHIL,2020-03-21,185,177
Pleasant Hill/Contra Costa Centre,Contra Costa,PHIL,2020-03-22,117,122
Pleasant Hill/Contra Costa Centre,Contra Costa,PHIL,2020-03-23,448,455
Pleasant Hill/Contra Costa Centre,Contra Costa,PHIL,2020-03-24,403,449
Pleasant Hill/Contra Costa Centre,Contra Costa,PHIL,2020-03-25,423,452
Pleasant Hill/Contra Costa Centre,Contra Costa,PHIL,2020-03-26,404,437
Pleasant Hill/Contra Costa Centre,Contra Costa,PHIL,2020-03-27,369,367
Pleasant Hill/Contra Costa Centre,Contra Costa,PHIL,2020-03-28,108,130
Pleasant Hill/Contra Costa Centre,Contra Costa,PHIL,2020-03-29,105,90
Pleasant Hill/Contra Costa Centre,Contra Costa,PHIL,2020-03-30,363,362
Pleasant Hill/Contra Costa Centre,Contra Costa,PHIL,2020-03-31,331,370
Pleasant Hill/Contra Costa Centre,Contra Costa,PHIL,2020-04-01,354,379
Pleasant Hill/Contra Costa Centre,Contra Costa,PHIL,2020-04-02,335,361
Pleasant Hill/Contra Costa Centre,Contra Costa,PHIL,2020-04-03,324,347
Pleasant Hill/Contra Costa Centre,Contra Costa,PHIL,2020-04-04,100,93
Pleasant Hill/Contra Costa Centre,Contra Costa,PHIL,2020-04-05,95,79
Pleasant Hill/Contra Costa Centre,Contra Costa,PHIL,2020-04-06,309,319
Pleasant Hill/Contra Costa Centre,Contra Costa,PHIL,2020-04-07,303,339
Pleasant Hill/Contra Costa Centre,Contra Costa,PHIL,2020-04-08,299,301
Pleasant Hill/Contra Costa Centre,Contra Costa,PHIL,2020-04-09,297,296
Pleasant Hill/Contra Costa Centre,Contra Costa,PHIL,2020-04-10,273,295
Pleasant Hill/Contra Costa Centre,Contra Costa,PHIL,2020-04-11,114,112
Pleasant Hill/Contra Costa Centre,Contra Costa,PHIL,2020-04-12,93,90
Pleasant Hill/Contra Costa Centre,Contra Costa,PHIL,2020-04-13,279,281
Pleasant Hill/Contra Costa Centre,Contra Costa,PHIL,2020-04-14,280,293
Pleasant Hill/Contra Costa Centre,Contra Costa,PHIL,2020-04-15,288,286
Pleasant Hill/Contra Costa Centre,Contra Costa,PHIL,2020-04-16,291,301
Pleasant Hill/Contra Costa Centre,Contra Costa,PHIL,2020-04-17,259,280
Pleasant Hill/Contra Costa Centre,Contra Costa,PHIL,2020-04-18,112,108
Pleasant Hill/Contra Costa Centre,Contra Costa,PHIL,2020-04-19,90,85
Pleasant Hill/Contra Costa Centre,Contra Costa,PHIL,2020-04-20,279,288
Pleasant Hill/Contra Costa Centre,Contra Costa,PHIL,2020-04-21,274,300
Pleasant Hill/Contra Costa Centre,Contra Costa,PHIL,2020-04-22,271,283
Pleasant Hill/Contra Costa Centre,Contra Costa,PHIL,2020-04-23,272,282
Pleasant Hill/Contra Costa Centre,Contra Costa,PHIL,2020-04-24,299,295
Pleasant Hill/Contra Costa Centre,Contra Costa,PHIL,2020-04-25,122,114
Pleasant Hill/Contra Costa Centre,Contra Costa,PHIL,2020-04-26,106,96
Pleasant Hill/Contra Costa Centre,Contra Costa,PHIL,2020-04-27,307,313
Pleasant Hill/Contra Costa Centre,Contra Costa,PHIL,2020-04-29,316,313
Pleasant Hill/Contra Costa Centre,Contra Costa,PHIL,2020-04-30,309,317
Pleasant Hill/Contra Costa Centre,Contra Costa,PHIL,2020-05-01,329,316
Pleasant Hill/Contra Costa Centre,Contra Costa,PHIL,2020-05-02,138,129
Pleasant Hill/Contra Costa Centre,Contra Costa,PHIL,2020-05-03,125,113
Pleasant Hill/Contra Costa Centre,Contra Costa,PHIL,2020-05-04,337,331
Pleasant Hill/Contra Costa Centre,Contra Costa,PHIL,2020-05-05,330,348
Pleasant Hill/Contra Costa Centre,Contra Costa,PHIL,2020-05-06,328,330
Pleasant Hill/Contra Costa Centre,Contra Costa,PHIL,2020-05-07,322,353
Pleasant Hill/Contra Costa Centre,Contra Costa,PHIL,2020-05-08,327,317
Pleasant Hill/Contra Costa Centre,Contra Costa,PHIL,2020-05-09,116,106
Pleasant Hill/Contra Costa Centre,Contra Costa,PHIL,2020-05-10,90,82
Pleasant Hill/Contra Costa Centre,Contra Costa,PHIL,2020-05-11,358,353
Pleasant Hill/Contra Costa Centre,Contra Costa,PHIL,2020-05-12,321,335
Pleasant Hill/Contra Costa Centre,Contra Costa,PHIL,2020-05-13,347,337
Pleasant Hill/Contra Costa Centre,Contra Costa,PHIL,2020-05-14,342,345
Pleasant Hill/Contra Costa Centre,Contra Costa,PHIL,2020-05-15,351,379
Pleasant Hill/Contra Costa Centre,Contra Costa,PHIL,2020-05-16,141,129
Pleasant Hill/Contra Costa Centre,Contra Costa,PHIL,2020-05-17,109,103
Pleasant Hill/Contra Costa Centre,Contra Costa,PHIL,2020-05-18,392,385
Pleasant Hill/Contra Costa Centre,Contra Costa,PHIL,2020-05-19,374,392
Pleasant Hill/Contra Costa Centre,Contra Costa,PHIL,2020-05-20,349,356
Pleasant Hill/Contra Costa Centre,Contra Costa,PHIL,2020-05-21,384,384
Pleasant Hill/Contra Costa Centre,Contra Costa,PHIL,2020-05-22,387,356
Pleasant Hill/Contra Costa Centre,Contra Costa,PHIL,2020-05-23,145,135
Pleasant Hill/Contra Costa Centre,Contra Costa,PHIL,2020-05-24,111,90
Pleasant Hill/Contra Costa Centre,Contra Costa,PHIL,2020-05-25,121,119
Pleasant Hill/Contra Costa Centre,Contra Costa,PHIL,2020-05-26,408,408
Pleasant Hill/Contra Costa Centre,Contra Costa,PHIL,2020-05-27,414,411
Pleasant Hill/Contra Costa Centre,Contra Costa,PHIL,2020-05-28,445,437
Pleasant Hill/Contra Costa Centre,Contra Costa,PHIL,2020-05-29,407,429
Pleasant Hill/Contra Costa Centre,Contra Costa,PHIL,2020-05-30,139,151
Pleasant Hill/Contra Costa Centre,Contra Costa,PHIL,2020-05-31,130,138
Pleasant Hill/Contra Costa Centre,Contra Costa,PHIL,2020-06-01,383,361
Pleasant Hill/Contra Costa Centre,Contra Costa,PHIL,2020-06-02,418,400
Pleasant Hill/Contra Costa Centre,Contra Costa,PHIL,2020-06-03,432,419
Pleasant Hill/Contra Costa Centre,Contra Costa,PHIL,2020-06-04,433,436
Pleasant Hill/Contra Costa Centre,Contra Costa,PHIL,2020-06-05,427,449
Pleasant Hill/Contra Costa Centre,Contra Costa,PHIL,2020-06-06,185,171
Pleasant Hill/Contra Costa Centre,Contra Costa,PHIL,2020-06-07,106,118
Pleasant Hill/Contra Costa Centre,Contra Costa,PHIL,2020-06-08,460,494
Pleasant Hill/Contra Costa Centre,Contra Costa,PHIL,2020-06-09,490,492
Pleasant Hill/Contra Costa Centre,Contra Costa,PHIL,2020-06-10,548,569
Pleasant Hill/Contra Costa Centre,Contra Costa,PHIL,2020-06-11,524,553
Pleasant Hill/Contra Costa Centre,Contra Costa,PHIL,2020-06-12,536,542
Pleasant Hill/Contra Costa Centre,Contra Costa,PHIL,2020-06-13,218,247
Pleasant Hill/Contra Costa Centre,Contra Costa,PHIL,2020-06-14,160,167
Pleasant Hill/Contra Costa Centre,Contra Costa,PHIL,2020-06-15,564,598
Pleasant Hill/Contra Costa Centre,Contra Costa,PHIL,2020-06-16,600,618
Pleasant Hill/Contra Costa Centre,Contra Costa,PHIL,2020-06-17,596,637
Pleasant Hill/Contra Costa Centre,Contra Costa,PHIL,2020-06-18,605,616
Pleasant Hill/Contra Costa Centre,Contra Costa,PHIL,2020-06-19,590,595
Pleasant Hill/Contra Costa Centre,Contra Costa,PHIL,2020-06-20,197,195
Pleasant Hill/Contra Costa Centre,Contra Costa,PHIL,2020-06-21,138,140
Pleasant Hill/Contra Costa Centre,Contra Costa,PHIL,2020-06-22,567,586
Pleasant Hill/Contra Costa Centre,Contra Costa,PHIL,2020-06-23,636,639
Pleasant Hill/Contra Costa Centre,Contra Costa,PHIL,2020-06-24,585,619
Pleasant Hill/Contra Costa Centre,Contra Costa,PHIL,2020-06-25,581,609
Pleasant Hill/Contra Costa Centre,Contra Costa,PHIL,2020-06-26,592,578
Pleasant Hill/Contra Costa Centre,Contra Costa,PHIL,2020-06-27,247,237
Pleasant Hill/Contra Costa Centre,Contra Costa,PHIL,2020-06-28,188,190
Pleasant Hill/Contra Costa Centre,Contra Costa,PHIL,2020-06-29,592,595
Pleasant Hill/Contra Costa Centre,Contra Costa,PHIL,2020-06-30,637,650
Pleasant Hill/Contra Costa Centre,Contra Costa,PHIL,2020-07-01,628,637
Pleasant Hill/Contra Costa Centre,Contra Costa,PHIL,2020-07-02,606,577
Pleasant Hill/Contra Costa Centre,Contra Costa,PHIL,2020-07-03,377,374
Pleasant Hill/Contra Costa Centre,Contra Costa,PHIL,2020-07-04,199,185
Pleasant Hill/Contra Costa Centre,Contra Costa,PHIL,2020-07-05,186,221
Pleasant Hill/Contra Costa Centre,Contra Costa,PHIL,2020-07-06,609,631
Pleasant Hill/Contra Costa Centre,Contra Costa,PHIL,2020-07-07,644,676
Pleasant Hill/Contra Costa Centre,Contra Costa,PHIL,2020-07-08,636,653
Pleasant Hill/Contra Costa Centre,Contra Costa,PHIL,2020-07-09,630,659
Pleasant Hill/Contra Costa Centre,Contra Costa,PHIL,2020-07-10,650,629
Pleasant Hill/Contra Costa Centre,Contra Costa,PHIL,2020-07-11,251,245
Pleasant Hill/Contra Costa Centre,Contra Costa,PHIL,2020-07-12,204,213
Pleasant Hill/Contra Costa Centre,Contra Costa,PHIL,2020-07-13,640,680
Pleasant Hill/Contra Costa Centre,Contra Costa,PHIL,2020-07-14,645,653
Pleasant Hill/Contra Costa Centre,Contra Costa,PHIL,2020-07-15,631,655
Pleasant Hill/Contra Costa Centre,Contra Costa,PHIL,2020-07-16,625,637
Pleasant Hill/Contra Costa Centre,Contra Costa,PHIL,2020-07-17,621,600
Pleasant Hill/Contra Costa Centre,Contra Costa,PHIL,2020-07-18,277,269
Pleasant Hill/Contra Costa Centre,Contra Costa,PHIL,2020-07-19,199,190
Pleasant Hill/Contra Costa Centre,Contra Costa,PHIL,2020-07-20,600,620
Pleasant Hill/Contra Costa Centre,Contra Costa,PHIL,2020-07-21,644,654
Pleasant Hill/Contra Costa Centre,Contra Costa,PHIL,2020-07-22,623,654
Pleasant Hill/Contra Costa Centre,Contra Costa,PHIL,2020-07-23,644,645
Pleasant Hill/Contra Costa Centre,Contra Costa,PHIL,2020-07-24,594,596
Pleasant Hill/Contra Costa Centre,Contra Costa,PHIL,2020-07-25,269,236
Pleasant Hill/Contra Costa Centre,Contra Costa,PHIL,2020-07-26,185,182
Pleasant Hill/Contra Costa Centre,Contra Costa,PHIL,2020-07-27,599,646
Pleasant Hill/Contra Costa Centre,Contra Costa,PHIL,2020-07-28,634,622
Pleasant Hill/Contra Costa Centre,Contra Costa,PHIL,2020-07-29,586,583
Pleasant Hill/Contra Costa Centre,Contra Costa,PHIL,2020-07-30,627,635
Pleasant Hill/Contra Costa Centre,Contra Costa,PHIL,2020-07-31,584,586
Pleasant Hill/Contra Costa Centre,Contra Costa,PHIL,2020-08-01,265,277
Pleasant Hill/Contra Costa Centre,Contra Costa,PHIL,2020-08-02,206,183
Pleasant Hill/Contra Costa Centre,Contra Costa,PHIL,2020-08-03,622,613
Pleasant Hill/Contra Costa Centre,Contra Costa,PHIL,2020-08-04,646,637
Pleasant Hill/Contra Costa Centre,Contra Costa,PHIL,2020-08-05,601,621
Pleasant Hill/Contra Costa Centre,Contra Costa,PHIL,2020-08-06,653,659
Pleasant Hill/Contra Costa Centre,Contra Costa,PHIL,2020-08-07,602,605
Pleasant Hill/Contra Costa Centre,Contra Costa,PHIL,2020-08-08,260,279
Pleasant Hill/Contra Costa Centre,Contra Costa,PHIL,2020-08-09,195,182
Pleasant Hill/Contra Costa Centre,Contra Costa,PHIL,2020-08-10,612,668
Pleasant Hill/Contra Costa Centre,Contra Costa,PHIL,2020-08-11,666,659
Pleasant Hill/Contra Costa Centre,Contra Costa,PHIL,2020-08-12,666,682
Pleasant Hill/Contra Costa Centre,Contra Costa,PHIL,2020-08-13,643,632
Pleasant Hill/Contra Costa Centre,Contra Costa,PHIL,2020-08-14,622,606
Pleasant Hill/Contra Costa Centre,Contra Costa,PHIL,2020-08-15,234,257
Pleasant Hill/Contra Costa Centre,Contra Costa,PHIL,2020-08-16,190,195
Pleasant Hill/Contra Costa Centre,Contra Costa,PHIL,2020-08-17,587,601
Pleasant Hill/Contra Costa Centre,Contra Costa,PHIL,2020-08-18,665,682
Pleasant Hill/Contra Costa Centre,Contra Costa,PHIL,2020-08-19,602,635
Pleasant Hill/Contra Costa Centre,Contra Costa,PHIL,2020-08-20,609,585
Pleasant Hill/Contra Costa Centre,Contra Costa,PHIL,2020-08-21,590,592
Pleasant Hill/Contra Costa Centre,Contra Costa,PHIL,2020-08-22,254,241
Pleasant Hill/Contra Costa Centre,Contra Costa,PHIL,2020-08-23,212,207
Pleasant Hill/Contra Costa Centre,Contra Costa,PHIL,2020-08-24,583,614
Pleasant Hill/Contra Costa Centre,Contra Costa,PHIL,2020-08-25,652,664
Pleasant Hill/Contra Costa Centre,Contra Costa,PHIL,2020-08-26,623,650
Pleasant Hill/Contra Costa Centre,Contra Costa,PHIL,2020-08-27,621,640
Pleasant Hill/Contra Costa Centre,Contra Costa,PHIL,2020-08-28,610,620
Pleasant Hill/Contra Costa Centre,Contra Costa,PHIL,2020-08-29,287,289
Pleasant Hill/Contra Costa Centre,Contra Costa,PHIL,2020-08-30,207,224
Pleasant Hill/Contra Costa Centre,Contra Costa,PHIL,2020-08-31,596,635
Pleasant Hill/Contra Costa Centre,Contra Costa,PHIL,2020-09-01,668,661
Pleasant Hill/Contra Costa Centre,Contra Costa,PHIL,2020-09-02,626,631
Pleasant Hill/Contra Costa Centre,Contra Costa,PHIL,2020-09-03,644,645
